iata,longitude,latitude,region
URS,36.29560089,51.75059891,Other
URT,99.13559723,9.132599831,Pacific
URU,148.5591,-9.5162,Other
URY,37.278898,31.412413,Atlantic
URZ,66.63089752,32.90299988,Other
USA,-80.709099,35.387798,Domestic
USC,-81.64105,34.687046,Other
USH,-68.2958,-54.8433,South
USI,-59.777965,8.20017,Other
USJ,80.830922,46.190767,Atlantic
USK,57.367199,66.0047,Atlantic
USL,113.394817,-26.157923,Other
USM,100.061996,9.54779,Pacific
USN,129.352005,35.59349823,Pacific
USQ,29.471701,38.681499,Other
USR,143.115005,64.550003,Pacific
USS,-79.442703,21.9704,Other
UST,-81.339798,29.9592,Other
USU,120.100801,12.121865,Pacific
UTA,32.62720108,-18.99749947,Other
UTB,144.5330048,-22.58329964,Other
UTD,134.1459,-15.8074,Other
UTE,26.135835,-28.273369,Other
UTG,27.6933,-30.407499,Other
UTH,102.788002,17.38640022,Pacific
UTI,26.9384,60.8964,Other
UTK,169.851429,11.222219,Other
UTM,-90.347757,34.68505,Other
UTN,21.2602005,-28.39909935,Atlantic
UTO,-153.703995,65.992798,Other
UTP,101.0049973,12.67990017,Pacific
UTR,100.0999985,17.61700058,Other
UTS,52.200336,65.437294,Atlantic
UTT,28.6733551,-31.54636318,Atlantic
UTU,-77.9337,9.1283,Other
UTW,26.88220024,-31.92020035,Other
UUA,52.800229,54.641184,Atlantic
UUD,107.439652,51.808614,Atlantic
UUK,-149.5980072,70.33080292,Other
UUN,113.2850037,46.66030121,Other
UUS,142.717466,46.885461,Pacific
UUU,147.5735,-9.0746,Other
UVA,-99.74359894,29.2112999,Other
UVE,166.573024,-20.640932,Pacific
UVF,-60.952599,13.7332,Caribbean
UVI,-51.066754,-26.233224,South
UVL,30.588491,25.471483,Other
UVO,150.9557,-6.0178,Other
UWA,-72.21479797,42.2820015,Other
UYL,24.9562,12.0535,Atlantic
UYN,109.590927,38.35971,Pacific
UYU,-66.857553,-20.441304,South
UZC,19.697701,43.898899,Other
UZM,-106.618,68.156,Other
UZR,81.66521,47.09115,Atlantic
UZU,-57.9789,-29.7706,Other
VAA,21.762199,63.050701,Atlantic
VAB,-69.207369,0.611772,Other
VAC,8.040556,52.908333,Other
VAD,-83.19300079,30.96780014,Other
VAF,4.9699,44.9216,Other
VAG,-45.474116,-21.591375,South
VAH,-64.099403,-18.4825,Other
VAI,141.3028,-2.6926,Pacific
VAK,-165.6005,61.5409,Domestic
VAL,-38.992401,-13.2965,Other
VAM,72.835833,3.470556,Atlantic
VAN,43.33229828,38.46820068,Atlantic
VAO,158.731003,-7.58556,Pacific
VAP,-71.557503,-33.0681,Other
VAQ,102.309641,60.356229,Atlantic
VAR,27.8251,43.232101,Atlantic
VAS,36.9035,39.813801,Atlantic
VAT,48.95,-19.383333,Other
VAV,-173.9620056,-18.58530045,Pacific
VAW,31.044901,70.3554,Atlantic
VBA,94.0261,19.769199,Other
VBC,96.0896,21.9405,Other
VBG,-120.584,34.737301,Other
VBP,98.735901,11.1494,Pacific
VBS,10.3306,45.428902,Atlantic
VBV,-178.9759979,-17.2689991,Pacific
VBY,18.34620094,57.66279984,Atlantic
VCA,105.711998,10.0851,Pacific
VCC,-51.023322,-28.43248,Other
VCD,131.004974,-16.402124,Other
VCE,12.3519,45.505299,Atlantic
VCF,-66.150002,-40.700001,Other
VCH,-54.587776,-31.739166,Other
VCL,108.706001,15.4033,Pacific
VCP,-47.134502,-23.007404,South
VCS,106.633003,8.73183,Pacific
VCT,-96.91850281,28.8526001,Domestic
VCV,-117.3830032,34.59749985,Other
VDA,34.935799,29.9403,Other
VDC,-40.914804,-14.907885,South
VDE,-17.8871,27.8148,Atlantic
VDH,106.590556,17.515,Pacific
VDI,-82.37120056,32.19269943,Other
VDM,-63.0004,-40.8692,South
VDO,107.41539,21.120693,Pacific
VDP,-65.99358368,9.222027779,Other
VDR,-65.146301,-31.9452,Other
VDS,29.8447,70.0653,Atlantic
VDY,76.63303,15.175921,Atlantic
VDZ,-146.246567,61.132712,Domestic
VEE,-146.365997,67.008698,Domestic
VEG,-59.817027,4.898172,Other
VEL,-109.511661,40.436214,Domestic
VEO,93.011703,60.373299,Atlantic
VER,-96.18730164,19.14590073,Mexico
VEV,156.7059937,-7.912779808,Other
VEX,-102.8980026,48.38050079,Other
VEY,-20.27890015,63.42430115,Atlantic
VFA,25.8390007,-18.09589958,Atlantic
VGA,80.796799,16.530399,Atlantic
VGD,39.944401,59.282501,Other
VGO,-8.62677,42.2318,Atlantic
VGS,-62.999725,-34.995728,Other
VGT,-115.194,36.210701,Other
VGZ,-76.6056,0.978767,Central
VHC,20.4319,-9.68907,Atlantic
VHM,16.833599,64.579102,Atlantic
VHN,-104.7839966,31.05780029,Other
VHV,120.269165,63.4580574,Other
VHY,3.403637,46.16969,Other
VHZ,-138.85568,-18.780697,Pacific
VIA,-51.141899,-26.999701,Other
VIE,16.5697,48.110298,Atlantic
VIG,-71.672668,8.624139,Caribbean
VIH,-91.769501,38.127399,Other
VII,105.6709976,18.73760033,Pacific
VIJ,-64.427932,18.446634,Caribbean
VIL,-15.932,23.7183,Atlantic
VIN,28.613778,49.242531,Other
VIP,6.91506,46.8432,Other
VIQ,126.3730011,-8.883799553,Other
VIR,31.058399,-29.770599,Other
VIS,-119.392998,36.318699,Other
VIT,-2.72447,42.882801,Atlantic
VIU,157.689986,-8.508457,Other
VIV,150.3188889,-9.303333333,Other
VIX,-40.285,-20.258,South
VIY,2.203102,48.774406,Other
VJB,33.749896,-24.895362,Atlantic
VJI,-82.033302,36.687099,Other
VJQ,36.9904,-15.5062,Other
VKG,105.1323795,9.958029972,Pacific
VKO,37.261501,55.591499,Atlantic
VKS,-90.92839813,32.23929977,Other
VKT,63.993099,67.488602,Atlantic
VKV,40.4217,64.441704,Other
VLA,-89.166199,38.991501,Other
VLC,-0.481625,39.4893,Atlantic
VLD,-83.27670288,30.78249931,Domestic
VLE,-112.1480026,35.65060043,Other
VLG,-57.0292,-37.2354,Other
VLI,168.320007,-17.699301,Pacific
VLL,-4.85194,41.7061,Atlantic
VLM,-63.4056015,-21.25519943,Other
VLN,-67.92839813,10.14973259,Caribbean
VLP,-51.140358,-9.981057,Other
VLR,-70.755997,-28.596399,Other
VLS,168.177002,-16.79610062,Other
VLV,-70.584061,9.340478,Caribbean
VLY,-4.53534,53.2481,Other
VME,-65.38739777,-33.72990036,Other
VMI,-57.942395,-22.159371,Other
VMU,144.8199005,-7.496860027,Other
VNA,106.410937,15.709026,Other
VNC,-82.440815,27.070541,Other
VND,47.58170128,-23.35076659,Other
VNE,-2.71856,47.723301,Other
VNO,25.285801,54.634102,Atlantic
VNR,141.9499969,-16.9633007,Other
VNS,82.861805,25.452129,Atlantic
VNT,21.544201,57.3578,Other
VNX,35.31330109,-22.01840019,Atlantic
VNY,-118.4899979,34.20980072,Domestic
VOD,14.3958,50.216599,Other
VOG,44.34550095,48.78250122,Atlantic
VOH,50.0028,-13.3758,Other
VOI,-9.769249,8.32347,Other
VOK,-90.25340271,43.93899918,Other
VOL,22.7943,39.219601,Atlantic
VOT,-50.003134,-20.458426,Other
VOZ,39.229599,51.81420135,Atlantic
VPE,15.68379974,-17.0435009,Atlantic
VPG,39.79738889,-3.806666667,Other
VPN,-14.8506,65.720596,Atlantic
VPS,-86.525398,30.4832,Domestic
VPY,33.42900085,-19.15130043,Atlantic
VPZ,-87.00710297,41.45399857,Other
VQQ,-81.876701,30.2187,Other
VQS,-65.493599,18.1348,Caribbean
VRA,-81.435303,23.034401,Caribbean
VRB,-80.417901,27.6556,Domestic
VRC,124.2060013,13.5763998,Pacific
VRE,18.5447998,-31.64100075,Other
VRI,58.201401,68.848503,Other
VRK,27.868601,62.171101,Other
VRL,-7.72047,41.2743,Atlantic
VRN,10.887303,45.394955,Atlantic
VRO,-81.301598,23.124001,Other
VRS,-92.87519836,38.42779922,Other
VRU,24.72879982,-26.98240089,Other
VRY,12.727257,67.654555,Atlantic
VRZ,-44.963902,-21.240601,Other
VSA,-92.817398,17.997,Mexico
VSE,-7.88899,40.725498,Atlantic
VSF,-72.517303,43.343601,Other
VST,16.63360023,59.58940125,Atlantic
VSV,82.032927,27.499732,Other
VTB,30.34959984,55.12649918,Other
VTE,102.5630035,17.98830032,Pacific
VTF,177.6390076,-18.51250076,Other
VTG,107.096185,10.375093,Other
VTM,35.01229858,31.20829964,Other
VTN,-100.549192,42.856211,Other
VTU,-76.935799,20.9876,Other
VTZ,83.227729,17.723506,Atlantic
VUP,-73.2495,10.435,Central
VUS,46.259998,60.7883,Atlantic
VUU,35.301389,-14.838611,Other
VVB,48.79999924,-19.83300018,Other
VVC,-73.6138,4.16787,Central
VVI,-63.135399,-17.6448,South
VVK,16.5236,57.779999,Other
VVN,-72.939332,-11.854861,Other
VVO,132.148155,43.396256,Pacific
VVZ,8.62265,26.723499,Atlantic
VXC,35.2663,-13.274,Atlantic
VXE,-25.0553,16.8332,Atlantic
VXO,14.72799969,56.92910004,Atlantic
VYD,30.79640007,-27.78689957,Other
VYI,121.693336,63.756668,Other
VYS,-89.153099,41.351898,Other
WAA,-168.095,65.622593,Domestic
WAD,47.7233,-17.631,Other
WAE,45.1996,20.504299,Atlantic
WAF,69.57039642,32.30469894,Other
WAG,175.02444,-39.963467,Pacific
WAH,-96.60739899,46.24409866,Other
WAI,47.9939,-14.8988,Other
WAJ,142.6557,-6.9523,Other
WAK,44.5315361,-22.29644235,Other
WAL,-75.462255,37.940813,Other
WAM,48.442583,-17.795378,Other
WAN,141.9254,-25.3563,Other
WAO,145.0751111,-6.989444444,Other
WAP,-71.805452,-43.611492,Other
WAQ,44.614921,-18.701273,Other
WAT,-7.08696,52.187199,Other
WAU,134.215276,-20.640614,Other
WAV,131.1179962,-17.3932991,Other
WAW,20.9671,52.165699,Atlantic
WAX,12.0155,32.952301,Other
WAY,-80.130733,39.90112,Other
WAZ,151.942993,-28.149401,Other
WBA,129.484,-2.8114,Other
WBB,-162.278,63.515999,Domestic
WBC,150.5093,-9.3376,Other
WBD,48.48300171,-15.19999981,Other
WBE,48.691413,-14.544277,Other
WBG,9.51633,54.459301,Other
WBK,-84.179802,44.244801,Other
WBM,143.892231,-5.635293,Pacific
WBO,45.13602018,-21.60698376,Other
WBQ,-147.406998,66.362198,Domestic
WBR,-85.50409698,43.72259903,Other
WBU,-105.226025,40.039101,Other
WBW,-75.85119629,41.29719925,Other
WCA,-73.772797,-42.490299,Other
WCD,122.322249,-30.174236,Other
WCH,-72.834999,-42.781943,Other
WCR,-148.4830017,67.50450134,Other
WDA,45.545705,14.859579,Other
WDG,-97.79109955,36.37919998,Other
WDH,17.4709,-22.4799,Atlantic
WDI,151.861673,-26.277392,Other
WDN,-123.018208,48.71141,Other
WDR,-83.66739655,33.98289871,Other
WDS,110.906296,32.592889,Pacific
WEA,-97.682404,32.7463,Other
WED,150.0826,-10.0954,Other
WEF,119.119003,36.646702,Pacific
WEH,122.228996,37.187099,Pacific
WEI,141.922618,-12.677493,Pacific
WEL,26.663334,-27.996825,Other
WEP,141.1381,-8.6184,Other
WET,136.281715,-4.05916,Other
WEW,149.4080048,-30.25830078,Other
WFB,-131.677002,55.349899,Domestic
WFI,47.111698,-21.441601,Other
WFK,-68.31279755,47.28549957,Other
WGA,147.46832,-35.163484,Pacific
WGB,73.24909973,29.94630051,Other
WGC,79.602203,17.9144,Other
WGE,148.126007,-30.032801,Pacific
WGN,110.641042,26.806123,Pacific
WGO,-78.14440155,39.14350128,Other
WGP,120.302002,-9.66922,Pacific
WGT,146.306896,-36.417914,Other
WHA,118.66687,31.1045,Pacific
WHB,116.887879,-22.428395,Other
WHD,-130.009975,55.903324,Domestic
WHF,31.521578,21.802698,Other
WHK,176.9140015,-37.92060089,Pacific
WHL,146.445331,-38.682382,Other
WHN,114.062805,30.25521,Other
WHO,170.1340027,-43.36309814,Other
WHP,-118.413002,34.2593,Other
WHS,-0.927229,60.376835,Other
WHT,-96.154404,29.254299,Other
WHU,118.408997,31.3906,Other
WIB,-99.28379822,34.22570038,Other
WIC,-3.09306,58.4589,Atlantic
WIE,8.325400352,50.04980087,Other
WIK,175.085999,-36.808899,Other
WIL,36.81480026,-1.321720004,Atlantic
WIN,143.0859985,-22.36359978,Pacific
WIO,143.378358,-31.522082,Other
WIR,177.404395,-39.012118,Other
WIT,118.353739,-22.224992,Other
WIU,149.440112,-4.689522,Other
WJA,168.55,7.450833,Other
WJF,-118.219002,34.7411,Other
WJR,40.091599,1.73324,Atlantic
WJU,127.960051,37.437113,Pacific
WKA,169.248419,-44.722954,Pacific
WKB,142.4190063,-36.32109833,Other
WKF,28.22249985,-25.82999992,Other
WKI,26.519791,-18.362967,Other
WKJ,141.8009949,45.40420151,Pacific
WKK,-158.6179962,59.2826004,Other
WKL,-155.860628,19.920546,Other
WKN,155.2223,-5.8603,Other
WKR,-78.400455,27.259656,Other
WLA,120.649002,-19.7736,Other
WLC,151.547442,-31.009492,Other
WLD,-97.037598,37.168598,Other
WLE,150.168953,-26.806447,Pacific
WLG,174.804993,-41.327202,Pacific
WLH,167.690994,-15.412,Pacific
WLK,-159.985992,66.600098,Domestic
WLL,137.93453,-17.2199,Other
WLO,129.3200073,-16.62999916,Other
WLP,118.7072222,-23.13555556,Other
WLR,-131.636993,55.601299,Other
WLS,-176.1990051,-13.23830032,Pacific
WLU,143.987222,-6.475161,Other
WLW,-122.2180023,39.51639938,Other
WMA,48.834718,-15.845992,Other
WMB,142.4470062,-38.29529953,Other
WMC,-117.8059998,40.89659882,Other
WMD,44.94041204,-21.04630493,Other
WME,120.554937,-27.28733,Other
WMH,-92.47049713,36.3689003,Other
WMI,20.6518,52.451099,Atlantic
WMK,-132.2550049,55.73960114,Domestic
WML,45.54337263,-20.35539029,Other
WMN,49.689081,-15.437742,Atlantic
WMO,-163.412994,64.689201,Domestic
WMP,47.644165,-16.072269,Other
WMR,49.7738,-16.1639,Other
WMT,106.435416,27.961837,Pacific
WMX,138.952417,-4.097324,Pacific
WNA,-161.979004,60.6903,Other
WND,122.244415,-28.48061,Other
WNH,104.3255,23.5583,Pacific
WNI,123.634,-5.293996,Other
WNN,-89.2892,52.893902,Domestic
WNP,123.2699966,13.5848999,Pacific
WNR,142.668428,-25.410641,Pacific
WNS,68.390099,26.2194,Other
WNU,145.3213,-4.8961,Other
WNZ,120.853465,27.910572,Pacific
WOA,145.8919444,-6.796861111,Other
WOE,4.34203,51.4491,Other
WOK,-61.730102,4.984002,Other
WOL,150.789001,-34.5611,Pacific
WON,140.8919983,-18.57500076,Other
WOS,127.486,39.166801,Other
WOT,119.503598,23.369108,Other
WOW,-150.052002,61.7542,Other
WPA,-72.670303,-45.3992,Other
WPB,47.623587,-15.584286,Other
WPC,-113.997002,49.520429,Other
WPK,143.999263,-16.658915,Other
WPL,-124.53372,49.887335,Domestic
WPM,142.882004,-8.78822,Other
WPO,-107.645763,38.831412,Other
WPR,-70.319199,-53.2537,South
WPU,-67.626297,-54.931099,South
WRA,45.3334,6.9724,Other
WRB,-83.591904,32.640099,Other
WRE,174.363713,-35.769253,Pacific
WRG,-132.3699951,56.48429871,Domestic
WRH,85.655293,46.018127,Other
WRI,-74.59169769,40.0155983,Other
WRL,-107.950996,43.965698,Other
WRN,119.386489,-30.032277,Other
WRO,16.882096,51.103719,Atlantic
WRT,-2.88306,53.745098,Other
WRW,120.7020035,-20.84420013,Other
WRY,-2.950000048,59.35029984,Other
WRZ,81.235199,6.25449,Other
WSA,142.8697,-8.2836,Other
WSB,-133.638167,55.532662,Other
WSF,-164.905727,54.583934,Other
WSG,-80.290199,40.136501,Other
WSH,-72.8694,40.821899,Other
WSK,109.708958,31.06896,Pacific
WSM,-150.1230011,67.40460205,Other
WSN,-157.005444,58.702362,Domestic
WSO,-57.185302,5.215277,Other
WSP,-83.969398,14.7392,Other
WSR,134.505902,-2.720434,Other
WST,-71.803398,41.349602,Other
WSU,147.1982253,-5.961709449,Other
WSX,-122.956903,48.617901,Other
WSY,148.754979,-20.276127,Other
WSZ,171.579033,-41.737111,Other
WTA,43.972801,-17.476101,Other
WTB,151.793335,-27.558332,Pacific
WTD,-78.974998,26.685301,Other
WTE,170.238611,9.458333,Other
WTK,-162.980461,67.561241,Domestic
WTL,-162.654476,60.351243,Domestic
WTN,-0.523811,53.166199,Other
WTO,166.003006,10.1733,Other
WTP,147.2525,-8.545833,Other
WTR,-109.986555,33.810175,Other
WTS,46.054065,-18.759677,Other
WTT,146.4677778,-6.1325,Other
WTZ,175.682802,-36.828731,Other
WUA,106.7993,39.7934,Pacific
WUD,135.447006,-33.043301,Other
WUG,146.718611,-7.345556,Other
WUH,114.213723,30.774798,Pacific
WUI,121.89099,-28.705299,Other
WUM,149.337,-6.0491,Other
WUN,120.2210007,-26.62919998,Pacific
WUS,118.000999,27.7019,Pacific
WUT,112.969173,38.597456,Pacific
WUU,27.975,7.72583,Other
WUV,142.8366667,-1.736111111,Other
WUX,120.4290009,31.49440002,Pacific
WUZ,111.09331,23.40316,Pacific
WVB,14.647102,-22.979332,Atlantic
WVI,-121.7900009,36.93569946,Other
WVK,48.021702,-22.119699,Other
WVL,-69.67549896,44.53319931,Other
WVN,8.052222,53.50222,Other
WWA,-149.539993,61.571701,Other
WWD,-74.90830231,39.00849915,Other
WWI,121.191184,-21.64551,Other
WWK,143.6690063,-3.583830118,Pacific
WWP,-133.121994,56.116299,Domestic
WWR,-99.5226667,36.438,Other
WWT,-164.499511,60.81037,Domestic
WWY,147.1909943,-33.93719864,Other
WXN,108.433,30.8017,Pacific
WYA,137.5140076,-33.05889893,Pacific
WYB,-131.8009949,55.91630173,Other
WYE,-11.0454,8.61047,Other
WYN,128.153,-15.5114,Other
WYS,-111.117996,44.6884,Domestic
WZA,-2.50769,10.0827,Atlantic
WZQ,108.539085,41.460289,Other
XAI,114.079141,32.540819,Pacific
XAL,-108.949021,27.039,Other
XAP,-52.656601,-27.134199,South
XAR,-0.883000016,14.21700001,Other
XAU,-53.204201,3.61361,Caribbean
XBB,-124.621064,49.793958,Other
XBE,-91.02719879,53.96559906,Domestic
XBG,-0.167,12.983,Other
XBJ,59.281258,32.896525,Atlantic
XBN,149.303889,-9.6425,Other
XBO,-0.567,12.65,Other
XBR,-75.75029755,44.63940048,Other
XCH,105.690931,-10.449382,Pacific
XCL,-109.5159988,58.39110184,Other
XCM,-82.08190155,42.3064003,Other
XCO,143.679993,-38.286701,Other
XCR,4.20611,48.77333,Atlantic
XDE,-3.25,10.95,Other
XDJ,-1.624722,14.125,Other
XEN,120.700374,40.580328,Other
XEQ,-44.813447,60.194305,Atlantic
XES,-88.389603,42.614899,Other
XFN,112.291666,32.152222,Pacific
XFW,9.83555603,53.53527832,Other
XGA,-3.163454,10.384059,Other
XGG,-0.218644,14.454174,Other
XGN,14.96529961,-16.7553997,Other
XGR,-65.992798,58.711399,Domestic
XIC,102.183998,27.9891,Pacific
XIE,100.815332,19.6203,Other
XIG,-49.9765,-7.0906,Other
XIJ,47.79190063,28.93479919,Other
XIL,115.9639969,43.91559982,Pacific
XIN,115.758003,24.1492,Other
XIQ,-51.114315,69.080915,Atlantic
XIY,108.751999,34.447102,Pacific
XJD,51.31499863,25.11730003,Other
XJM,73.63839722,33.05009842,Other
XKA,1.492939,12.464046,Other
XKH,103.157997,19.450001,Pacific
XKS,-88.64279938,53.52470016,Domestic
XKY,-1.1,13.067,Other
XLB,-101.468954,58.614279,Other
XLS,-16.461039,16.049814,Other
XLU,-2.1,11.1,Other
XMA,125.0333,7.7538,Other
XMC,149.7200012,-37.59830093,Other
XMD,-97.08589935,44.01599884,Other
XMG,80.147903,28.9632,Other
XMH,-146.0700073,-14.4368,Pacific
XMI,38.766998,-10.733,Other
XML,137.529087,-34.743801,Other
XMN,118.1279984,24.54400063,Pacific
XMP,-130.2019959,63.18109894,Other
XMS,-78.1207962,-2.299170017,Other
XMY,142.774265,-9.899187,Pacific
XNA,-94.306801,36.281898,Domestic
XNH,46.090099,30.935801,Other
XNN,102.040062,36.530093,Pacific
XNT,114.4293,36.8831,Pacific
XNU,-3.867000103,12.75,Other
XPA,0.7,11.25,Other
XPK,-101.265999,55.749199,Other
XPL,-87.621201,14.3824,Central
XPP,-97.274194,52.996526,Other
XPR,-102.506089,43.020902,Other
XQP,-84.129799,9.44316,Central
XQU,-124.393086,49.337456,Other
XRH,150.783051,-33.604652,Other
XRQ,116.939382,48.575585,Other
XRR,-132.4230042,61.97060013,Other
XRY,-6.06011,36.744598,Atlantic
XSB,52.580278,24.283611,Other
XSC,-71.528503,21.515699,Caribbean
XSD,-116.7809982,37.79880142,Other
XSE,0.517,13.45,Other
XSI,-98.907204,56.792801,Other
XSO,122.161989,7.710035,Other
XSP,103.86673,1.41555,Pacific
XTG,143.812065,-27.986368,Pacific
XTL,-98.511057,58.706308,Other
XTO,149.899994,-25.801701,Other
XTR,150.476423,-27.163054,Other
XUZ,117.555278,34.059056,Pacific
XWA,-103.748797,48.258387,Domestic
XXX,31.083723,36.913289,Other
XYA,159.21841,-9.092816,Other
XYE,97.864288,15.301361,Other
XYR,141.792234,-3.883986,Other
XZA,-0.617,11.167,Other
XZM,113.55936,22.196242,Pacific
YAA,-125.303776,52.451501,Domestic
YAB,-85.04616,73.006101,Domestic
YAC,-91.824402,51.7272,Domestic
YAE,90.195,60.255001,Atlantic
YAG,-93.44349,48.655749,Other
YAH,-73.6753006,53.75469971,Other
YAI,-72.031403,-36.5825,Other
YAJ,-123.181801,48.795274,Other
YAK,-139.660435,59.508717,Domestic
YAL,-126.916,50.582199,Other
YAM,-84.508467,46.483216,Domestic
YAN,24.466999,0.783,Other
YAO,11.5235,3.83604,Other
YAP,138.082993,9.49891,Pacific
YAQ,-123.6084,48.8167,Other
YAR,-76.1964035,53.57170105,Other
YAS,177.544998,-16.7589,Other
YAT,-82.4319,52.927502,Domestic
YAU,-73.3214035,61.66220093,Other
YAV,-123.301982,48.852241,Other
YAX,-89.57939911,53.8492012,Domestic
YAY,-56.08321,51.391909,Domestic
YAZ,-125.775583,49.079833,Domestic
YBA,-115.540624,51.208222,Other
YBB,-89.805508,68.535711,Domestic
YBC,-68.204399,49.1325,Domestic
YBE,-108.481003,59.561401,Domestic
YBF,-125.137453,48.835967,Other
YBG,-70.992909,48.331908,Domestic
YBH,-127.9372,50.9179,Other
YBI,-55.787501,53.469836,Domestic
YBJ,-62.81004,50.283745,Other
YBK,-96.07779694,64.29889679,Domestic
YBL,-125.271004,49.950802,Domestic
YBO,-130.25,56.966702,Other
YBP,104.526157,28.858431,Pacific
YBQ,-123.664,48.97,Other
YBR,-99.951897,49.91,Domestic
YBS,-90.37689972,52.6067009,Other
YBT,-101.679001,57.8894,Other
YBV,-97.018303,52.358898,Other
YBW,-123.2330017,48.75,Other
YBX,-57.185299,51.4436,Domestic
YBY,-110.744003,54.304199,Other
YCA,-124.98064,49.679237,Other
YCB,-105.1380005,69.10810089,Domestic
YCC,-74.567724,45.092637,Other
YCD,-123.869863,49.05497,Domestic
YCE,-81.508301,43.285599,Other
YCF,-124.930002,50.063,Other
YCG,-117.632004,49.296398,Domestic
YCH,-65.449203,47.007801,Other
YCK,-126.126,67.02,Domestic
YCL,-66.330299,47.990799,Other
YCM,-79.171686,43.191598,Other
YCN,-81.01360321,49.10559845,Other
YCO,-115.14307,67.816408,Domestic
YCQ,-121.6269989,55.68719864,Other
YCR,-97.762442,54.609758,Other
YCS,-90.731102,63.346901,Domestic
YCT,-111.4449997,52.07500076,Other
YCU,111.031389,35.116391,Pacific
YCW,-121.939309,49.153157,Other
YCY,-68.516701,70.486099,Domestic
YCZ,-115.873739,50.331052,Other
YDA,-139.128006,64.04309845,Domestic
YDB,-139.041,61.371101,Other
YDC,-114.9599991,53.26580048,Other
YDF,-57.391399,49.2108,Domestic
YDG,-65.78542471,44.54584504,Other
YDJ,-103.538002,58.66249847,Other
YDL,-130.031998,58.422199,Other
YDN,-100.052002,51.1008,Other
YDO,-72.375,48.7785,Other
YDP,-61.682224,56.550778,Domestic
YDQ,-120.183263,55.741245,Other
YDT,-123.012001,49.0742,Other
YDU,-102.5019989,60.29190063,Other
YDV,-96.692305,51.784568,Other
